time,temperature,humidity,pressure,noise,pm1,pm2_5,pm10
2023-03-04 11:34:35,24.72,41.11,1010.9,1.52,14,24,24
2023-03-04 11:35:55,23.87,40.57,1010.95,1.5,10,24,24
2023-03-04 11:37:08,23.35,44.65,1010.89,1.5,8,20,32
2023-03-04 11:46:31,23.38,44.22,1010.8,1.51,8,18,18
2023-03-04 11:51:10,21.67,46.82,1010.79,1.5,12,20,20
2023-03-04 11:54:50,23.16,44.0,1010.74,1.62,14,22,22
2023-03-04 12:22:36,24.19,46.01,1010.51,1.5,16,28,28
2023-03-04 12:26:43,23.94,45.4,1010.43,1.5,12,28,28
